comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion
@thomaswilliams2532,603,7,thomaswilliams,neutral,0.8651201128959656,3,"{'anger': 0.004786760546267033, 'disgust': 0.002043759683147073, 'fear': 0.002791875507682562, 'joy': 0.060295868664979935, 'neutral': 0.7970614433288574, 'sadness': 0.06099066510796547, 'surprise': 0.07202967256307602}",0.004786760546267033,0.002043759683147073,0.002791875507682562,0.060295868664979935,0.7970614433288574,0.06099066510796547,0.07202967256307602,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
this is the only profession which requires a Master’s degree but you’re not trusted to do the job you were hired to do.,606,2,profession requires masters degree youre trusted job hired,negative,0.8062124252319336,1,"{'anger': 0.04064931347966194, 'disgust': 0.0024906343314796686, 'fear': 0.008659102953970432, 'joy': 0.7251616716384888, 'neutral': 0.17837950587272644, 'sadness': 0.008883832022547722, 'surprise': 0.03577595576643944}",0.04064931347966194,0.0024906343314796686,0.008659102953970432,0.7251616716384888,0.17837950587272644,0.008883832022547722,0.03577595576643944,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,joy
@ivoleary6332,610,7,ivoleary,neutral,0.7061535120010376,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@caseyford3368,616,7,caseyford,neutral,0.8319673538208008,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@23chapelhill,621,7,chapelhill,neutral,0.7850282788276672,-1,"{'anger': 0.006432370748370886, 'disgust': 0.0034283881541341543, 'fear': 0.005015479400753975, 'joy': 0.07536248862743378, 'neutral': 0.7375108003616333, 'sadness': 0.061953138560056686, 'surprise': 0.1102973148226738}",0.006432370748370886,0.0034283881541341543,0.005015479400753975,0.07536248862743378,0.7375108003616333,0.061953138560056686,0.1102973148226738,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@HealingLifeKwikly,630,7,healinglifekwikly,neutral,0.7928162813186646,0,"{'anger': 0.0056507945992052555, 'disgust': 0.0012768092565238476, 'fear': 0.0035511429887264967, 'joy': 0.08344203978776932, 'neutral': 0.7801179885864258, 'sadness': 0.02690725587308407, 'surprise': 0.09905392676591873}",0.0056507945992052555,0.0012768092565238476,0.0035511429887264967,0.08344203978776932,0.7801179885864258,0.02690725587308407,0.09905392676591873,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@HealingLifeKwikly,631,7,healinglifekwikly,neutral,0.7928162813186646,5,"{'anger': 0.0056507945992052555, 'disgust': 0.0012768092565238476, 'fear': 0.0035511429887264967, 'joy': 0.08344203978776932, 'neutral': 0.7801179885864258, 'sadness': 0.02690725587308407, 'surprise': 0.09905392676591873}",0.0056507945992052555,0.0012768092565238476,0.0035511429887264967,0.08344203978776932,0.7801179885864258,0.02690725587308407,0.09905392676591873,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@Matthew8473,644,7,matthew,neutral,0.8097715973854065,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@stitchfan93,645,5,stitchfan,neutral,0.8099603056907654,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@ParthasarathiRay-q1g,670,7,parthasarathirayqg,neutral,0.8276049494743347,0,"{'anger': 0.013720317743718624, 'disgust': 0.0017226177733391523, 'fear': 0.012176229618489742, 'joy': 0.02968507632613182, 'neutral': 0.3360777199268341, 'sadness': 0.07142937183380127, 'surprise': 0.5351886749267578}",0.013720317743718624,0.0017226177733391523,0.012176229618489742,0.02968507632613182,0.3360777199268341,0.07142937183380127,0.5351886749267578,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,surprise
@idcashflow,686,7,idcashflow,neutral,0.7350001335144043,2,"{'anger': 0.014080831781029701, 'disgust': 0.004191308282315731, 'fear': 0.013876753859221935, 'joy': 0.008955896832048893, 'neutral': 0.7959267497062683, 'sadness': 0.02563493885099888, 'surprise': 0.13733357191085815, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.014080831781029701,0.004191308282315731,0.013876753859221935,0.008955896832048893,0.7959267497062683,0.02563493885099888,0.13733357191085815,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,neutral
@christtopher,689,7,christtopher,neutral,0.6825878024101257,0,"{'anger': 0.014879128895699978, 'disgust': 0.010255873203277588, 'fear': 0.008652172051370144, 'joy': 0.031911399215459824, 'neutral': 0.8094650506973267, 'sadness': 0.04683762416243553, 'surprise': 0.07799872756004333}",0.014879128895699978,0.010255873203277588,0.008652172051370144,0.031911399215459824,0.8094650506973267,0.04683762416243553,0.07799872756004333,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@triple_gem_shining,691,7,triple_gem_shining,neutral,0.5470896363258362,1,"{'anger': 0.005178664345294237, 'disgust': 0.0032865696121007204, 'fear': 0.0032531828619539738, 'joy': 0.04253699257969856, 'neutral': 0.7919877767562866, 'sadness': 0.02289104089140892, 'surprise': 0.13086573779582977}",0.005178664345294237,0.0032865696121007204,0.0032531828619539738,0.04253699257969856,0.7919877767562866,0.02289104089140892,0.13086573779582977,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
the dirty politicians,708,7,dirty politicians,negative,0.784526526927948,1,"{'anger': 0.08585382252931595, 'disgust': 0.8732046484947205, 'fear': 0.004124272149056196, 'joy': 0.0012137293815612793, 'neutral': 0.018110530450940132, 'sadness': 0.01624455489218235, 'surprise': 0.0012484831968322396}",0.08585382252931595,0.8732046484947205,0.004124272149056196,0.0012137293815612793,0.018110530450940132,0.01624455489218235,0.0012484831968322396,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,disgust
@Freaysclaw56,711,5,freaysclaw,neutral,0.7604925632476807,0,"{'anger': 0.005046050995588303, 'disgust': 0.0023275052662938833, 'fear': 0.002811471465975046, 'joy': 0.03131198137998581, 'neutral': 0.7960166931152344, 'sadness': 0.08201676607131958, 'surprise': 0.08046947419643402}",0.005046050995588303,0.0023275052662938833,0.002811471465975046,0.03131198137998581,0.7960166931152344,0.08201676607131958,0.08046947419643402,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"parents are no longer part of the equation.,,XlnspY2wOVw",713,2,parents longer part equationxlnspywovw,neutral,0.5357493162155151,2,"{'anger': 0.0041809226386249065, 'disgust': 0.0016153993783518672, 'fear': 0.0015338918892666698, 'joy': 0.013742494396865368, 'neutral': 0.7385086417198181, 'sadness': 0.04708658903837204, 'surprise': 0.19333210587501526}",0.0041809226386249065,0.0016153993783518672,0.0015338918892666698,0.013742494396865368,0.7385086417198181,0.04708658903837204,0.19333210587501526,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@ProfessorSetterby,715,5,professorsetterby,neutral,0.8188963532447815,1,"{'anger': 0.0188759732991457, 'disgust': 0.004960816353559494, 'fear': 0.0177980475127697, 'joy': 0.11005975306034088, 'neutral': 0.5454679131507874, 'sadness': 0.07609309256076813, 'surprise': 0.2267443686723709}",0.0188759732991457,0.004960816353559494,0.0177980475127697,0.11005975306034088,0.5454679131507874,0.07609309256076813,0.2267443686723709,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
worked in education at grades preschool through community college. I 💯 believe curriculum and classroom design are the biggest culprits. In the K-3 classrooms in California for example,717,4,worked education grades preschool community college believe curriculum classroom design biggest culprits classrooms california example,negative,0.8010016083717346,1,"{'anger': 0.04039115831255913, 'disgust': 0.003213190473616123, 'fear': 0.022410131990909576, 'joy': 0.0061205304227769375, 'neutral': 0.5245802402496338, 'sadness': 0.11638692766427994, 'surprise': 0.2868978679180145}",0.04039115831255913,0.003213190473616123,0.022410131990909576,0.0061205304227769375,0.5245802402496338,0.11638692766427994,0.2868978679180145,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
parents cannot help their children. As a nursing professor I cannot help my younger students there are three equations,719,4,parents cannot help children nursing professor cannot help younger students three equations,negative,0.8504899740219116,0,"{'anger': 0.05410405248403549, 'disgust': 0.05626124516129494, 'fear': 0.009720997884869576, 'joy': 0.0014837713679298759, 'neutral': 0.070426344871521, 'sadness': 0.7992885708808899, 'surprise': 0.008715029805898666}",0.05410405248403549,0.05626124516129494,0.009720997884869576,0.0014837713679298759,0.070426344871521,0.7992885708808899,0.008715029805898666,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness
@TexasIsACountry,722,7,texasisacountry,neutral,0.8830325603485107,0,"{'anger': 0.007347627077251673, 'disgust': 0.003352849278599024, 'fear': 0.0018806768348440528, 'joy': 0.028950827196240425, 'neutral': 0.818728506565094, 'sadness': 0.03234370797872543, 'surprise': 0.10739582777023315}",0.007347627077251673,0.003352849278599024,0.0018806768348440528,0.028950827196240425,0.818728506565094,0.03234370797872543,0.10739582777023315,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@Network83-pf8bm,724,7,networkpfbm,neutral,0.8095677495002747,0,"{'anger': 0.003713454818353057, 'disgust': 0.0014900845708325505, 'fear': 0.002866121008992195, 'joy': 0.026042409241199493, 'neutral': 0.819172739982605, 'sadness': 0.03885457664728165, 'surprise': 0.10786069929599762}",0.003713454818353057,0.0014900845708325505,0.002866121008992195,0.026042409241199493,0.819172739982605,0.03885457664728165,0.10786069929599762,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@life42theuniverse,726,7,lifetheuniverse,neutral,0.73325514793396,0,"{'anger': 0.01099030114710331, 'disgust': 0.004040008410811424, 'fear': 0.008150428533554077, 'joy': 0.0307705607265234, 'neutral': 0.7874255180358887, 'sadness': 0.04018857330083847, 'surprise': 0.11843467503786087}",0.01099030114710331,0.004040008410811424,0.008150428533554077,0.0307705607265234,0.7874255180358887,0.04018857330083847,0.11843467503786087,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@rebeccachambers419,727,7,rebeccachambers,neutral,0.7914985418319702,0,"{'anger': 0.0038944885600358248, 'disgust': 0.002228832570835948, 'fear': 0.002890947973355651, 'joy': 0.012056886218488216, 'neutral': 0.9078537821769714, 'sadness': 0.020221758633852005, 'surprise': 0.05085335299372673}",0.0038944885600358248,0.002228832570835948,0.002890947973355651,0.012056886218488216,0.9078537821769714,0.020221758633852005,0.05085335299372673,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
including pensions,745,3,including pensions,neutral,0.731875479221344,7,"{'anger': 0.020150594413280487, 'disgust': 0.014870233833789825, 'fear': 0.005715944804251194, 'joy': 0.014385617338120937, 'neutral': 0.6912897825241089, 'sadness': 0.21257397532463074, 'surprise': 0.04101378098130226}",0.020150594413280487,0.014870233833789825,0.005715944804251194,0.014385617338120937,0.6912897825241089,0.21257397532463074,0.04101378098130226,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"Mathematics and educator.,,XlnspY2wOVw",754,2,mathematics educatorxlnspywovw,neutral,0.834921658039093,1,"{'anger': 0.009800431318581104, 'disgust': 0.002531879348680377, 'fear': 0.015257599763572216, 'joy': 0.045466192066669464, 'neutral': 0.7610524892807007, 'sadness': 0.0353308729827404, 'surprise': 0.13056054711341858}",0.009800431318581104,0.002531879348680377,0.015257599763572216,0.045466192066669464,0.7610524892807007,0.0353308729827404,0.13056054711341858,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@yourbigheadcousin5434,756,7,yourbigheadcousin,neutral,0.7890943288803101,1,"{'anger': 0.007676755543798208, 'disgust': 0.000978314084932208, 'fear': 0.0014001458184793591, 'joy': 0.059321071952581406, 'neutral': 0.7585484981536865, 'sadness': 0.06924597918987274, 'surprise': 0.10282918810844421}",0.007676755543798208,0.000978314084932208,0.0014001458184793591,0.059321071952581406,0.7585484981536865,0.06924597918987274,0.10282918810844421,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@therichness8768,773,7,therichness,neutral,0.7218126058578491,0,"{'anger': 0.013777922838926315, 'disgust': 0.02292609214782715, 'fear': 0.010802057571709156, 'joy': 0.009210808202624321, 'neutral': 0.23851336538791656, 'sadness': 0.021077141165733337, 'surprise': 0.6836925745010376}",0.013777922838926315,0.02292609214782715,0.010802057571709156,0.009210808202624321,0.23851336538791656,0.021077141165733337,0.6836925745010376,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,surprise
@TonyMon_89,774,7,tonymon_,neutral,0.8206030130386353,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
so students know they can miss half the school year and still pass. And they have made it nearly impossible to fail. No students can receive less than a 50% on any test,784,6,students know miss half school year still pass made nearly impossible fail students receive less test,negative,0.6623753905296326,0,"{'anger': 0.024573814123868942, 'disgust': 0.005118091125041246, 'fear': 0.13629639148712158, 'joy': 0.0039848443120718, 'neutral': 0.029047604650259018, 'sadness': 0.7935571670532227, 'surprise': 0.00742210540920496, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.024573814123868942,0.005118091125041246,0.13629639148712158,0.0039848443120718,0.029047604650259018,0.7935571670532227,0.00742210540920496,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,sadness
@hottew_twat3963,791,5,hottew_twat,neutral,0.8338434100151062,0,"{'anger': 0.005559716839343309, 'disgust': 0.0020068823359906673, 'fear': 0.002164594829082489, 'joy': 0.0839885026216507, 'neutral': 0.7159494161605835, 'sadness': 0.04162948951125145, 'surprise': 0.14870142936706543}",0.005559716839343309,0.0020068823359906673,0.002164594829082489,0.0839885026216507,0.7159494161605835,0.04162948951125145,0.14870142936706543,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@lawrencearmstrong8957,795,7,lawrencearmstrong,neutral,0.8124879002571106,1,"{'anger': 0.013874618336558342, 'disgust': 0.006722270976752043, 'fear': 0.00887729600071907, 'joy': 0.03968364745378494, 'neutral': 0.8149699568748474, 'sadness': 0.0668211579322815, 'surprise': 0.04905102774500847}",0.013874618336558342,0.006722270976752043,0.00887729600071907,0.03968364745378494,0.8149699568748474,0.0668211579322815,0.04905102774500847,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@itsrightbehindyou,797,7,itsrightbehindyou,neutral,0.8381595015525818,1,"{'anger': 0.014195687137544155, 'disgust': 0.0023165170568972826, 'fear': 0.002388899214565754, 'joy': 0.01836331933736801, 'neutral': 0.8407322764396667, 'sadness': 0.0477718822658062, 'surprise': 0.07423139363527298}",0.014195687137544155,0.0023165170568972826,0.002388899214565754,0.01836331933736801,0.8407322764396667,0.0477718822658062,0.07423139363527298,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@TommyFink-y6c,800,7,tommyfinkyc,neutral,0.8761077523231506,1,"{'anger': 0.005886905826628208, 'disgust': 0.002741995034739375, 'fear': 0.0027028073091059923, 'joy': 0.07211171090602875, 'neutral': 0.7839202284812927, 'sadness': 0.04564233869314194, 'surprise': 0.08699396997690201}",0.005886905826628208,0.002741995034739375,0.0027028073091059923,0.07211171090602875,0.7839202284812927,0.04564233869314194,0.08699396997690201,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@Temporaryearth,801,7,temporaryearth,neutral,0.8059713840484619,0,"{'anger': 0.02932061441242695, 'disgust': 0.018920274451375008, 'fear': 0.034836478531360626, 'joy': 0.004869003314524889, 'neutral': 0.7055400013923645, 'sadness': 0.18190671503543854, 'surprise': 0.024606872349977493}",0.02932061441242695,0.018920274451375008,0.034836478531360626,0.004869003314524889,0.7055400013923645,0.18190671503543854,0.024606872349977493,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@jerseycatmews828,803,7,jerseycatmews,neutral,0.8829933404922485,0,"{'anger': 0.0032059000805020332, 'disgust': 0.0009754727361723781, 'fear': 0.0017430658917874098, 'joy': 0.03421105444431305, 'neutral': 0.8524749279022217, 'sadness': 0.06019306555390358, 'surprise': 0.04719650000333786}",0.0032059000805020332,0.0009754727361723781,0.0017430658917874098,0.03421105444431305,0.8524749279022217,0.06019306555390358,0.04719650000333786,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@CYSYS8993,807,7,cysys,neutral,0.6924083828926086,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@tominmtnvw,812,7,tominmtnvw,neutral,0.7615007162094116,-1,"{'anger': 0.013007762841880322, 'disgust': 0.006643718108534813, 'fear': 0.009675208479166031, 'joy': 0.03270946443080902, 'neutral': 0.7728100419044495, 'sadness': 0.041705433279275894, 'surprise': 0.12344840168952942}",0.013007762841880322,0.006643718108534813,0.009675208479166031,0.03270946443080902,0.7728100419044495,0.041705433279275894,0.12344840168952942,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@theblondeone8426,814,7,theblondeone,neutral,0.77631014585495,0,"{'anger': 0.005479649640619755, 'disgust': 0.0009132861741818488, 'fear': 0.002971956506371498, 'joy': 0.13150212168693542, 'neutral': 0.6380729675292969, 'sadness': 0.06966420263051987, 'surprise': 0.15139585733413696}",0.005479649640619755,0.0009132861741818488,0.002971956506371498,0.13150212168693542,0.6380729675292969,0.06966420263051987,0.15139585733413696,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@CharlesVaughn-bm9gq,822,7,charlesvaughnbmgq,neutral,0.8591861128807068,1,"{'anger': 0.007460030727088451, 'disgust': 0.002667159540578723, 'fear': 0.0038557311054319143, 'joy': 0.040470559149980545, 'neutral': 0.8264079689979553, 'sadness': 0.047368988394737244, 'surprise': 0.071769580245018}",0.007460030727088451,0.002667159540578723,0.0038557311054319143,0.040470559149980545,0.8264079689979553,0.047368988394737244,0.071769580245018,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@windomearle2932,840,7,windomearle,neutral,0.7884531617164612,2,"{'anger': 0.014897266402840614, 'disgust': 0.006033151410520077, 'fear': 0.008299809880554676, 'joy': 0.025078700855374336, 'neutral': 0.6896117329597473, 'sadness': 0.11344824731349945, 'surprise': 0.14263112843036652}",0.014897266402840614,0.006033151410520077,0.008299809880554676,0.025078700855374336,0.6896117329597473,0.11344824731349945,0.14263112843036652,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@SignedDiamond,844,7,signeddiamond,neutral,0.7773205637931824,1,"{'anger': 0.007794097065925598, 'disgust': 0.0017067518783733249, 'fear': 0.0024765925481915474, 'joy': 0.06388360261917114, 'neutral': 0.7612606883049011, 'sadness': 0.05367929860949516, 'surprise': 0.10919897258281708}",0.007794097065925598,0.0017067518783733249,0.0024765925481915474,0.06388360261917114,0.7612606883049011,0.05367929860949516,0.10919897258281708,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
you need one generation to learn it properly,858,3,need one generation learn properly,neutral,0.7197309732437134,1,"{'anger': 0.019811853766441345, 'disgust': 0.009746273048222065, 'fear': 0.014270813204348087, 'joy': 0.005651807878166437, 'neutral': 0.8472418785095215, 'sadness': 0.07373519986867905, 'surprise': 0.029542110860347748}",0.019811853766441345,0.009746273048222065,0.014270813204348087,0.005651807878166437,0.8472418785095215,0.07373519986867905,0.029542110860347748,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
"realistically.,,XlnspY2wOVw",860,2,realisticallyxlnspywovw,neutral,0.768772304058075,0,"{'anger': 0.007142324931919575, 'disgust': 0.0007010457920841873, 'fear': 0.0037504546344280243, 'joy': 0.09213798493146896, 'neutral': 0.4665878713130951, 'sadness': 0.045715998858213425, 'surprise': 0.38396432995796204, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.007142324931919575,0.0007010457920841873,0.0037504546344280243,0.09213798493146896,0.4665878713130951,0.045715998858213425,0.38396432995796204,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral
@prestonduryea1334,865,7,prestonduryea,neutral,0.7535877227783203,-1,"{'anger': 0.0074690873734653, 'disgust': 0.003285055747255683, 'fear': 0.0030799731612205505, 'joy': 0.02026814967393875, 'neutral': 0.8681853413581848, 'sadness': 0.034757547080516815, 'surprise': 0.06295492500066757}",0.0074690873734653,0.003285055747255683,0.0030799731612205505,0.02026814967393875,0.8681853413581848,0.034757547080516815,0.06295492500066757,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@thegobl1nqueen,866,7,thegoblnqueen,neutral,0.6935212016105652,1,"{'anger': 0.004247999284416437, 'disgust': 0.0016740936553105712, 'fear': 0.0029059317894279957, 'joy': 0.04653220623731613, 'neutral': 0.7901560664176941, 'sadness': 0.03752407059073448, 'surprise': 0.11695966124534607}",0.004247999284416437,0.0016740936553105712,0.0029059317894279957,0.04653220623731613,0.7901560664176941,0.03752407059073448,0.11695966124534607,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
Iraq's adult literacy rate was 86%,872,3,iraqs adult literacy rate,neutral,0.7464336156845093,1,"{'anger': 0.009298010729253292, 'disgust': 0.005742756649851799, 'fear': 0.008927600458264351, 'joy': 0.02477818913757801, 'neutral': 0.8270145654678345, 'sadness': 0.016997693106532097, 'surprise': 0.1072412058711052}",0.009298010729253292,0.005742756649851799,0.008927600458264351,0.02477818913757801,0.8270145654678345,0.016997693106532097,0.1072412058711052,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
Canada has a literacy rate of 99%. A full 20% ahead of America. America is last place of all 1st and a large portion of all 2nd world countries.	•	Some countries with a 100% literacy rate in 2024 include Finland,873,6,canada literacy rate full ahead america america last place large portion world countries countries literacy rate include finland,neutral,0.6146434545516968,0,"{'anger': 0.00888681411743164, 'disgust': 0.0016307664336636662, 'fear': 0.004946782719343901, 'joy': 0.09131308645009995, 'neutral': 0.511839747428894, 'sadness': 0.04123302176594734, 'surprise': 0.34014976024627686}",0.00888681411743164,0.0016307664336636662,0.004946782719343901,0.09131308645009995,0.511839747428894,0.04123302176594734,0.34014976024627686,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
@AvaCherry189,875,7,avacherry,neutral,0.7304161787033081,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger
@LynnDeatherage-q3k,894,7,lynndeatherageqk,neutral,0.8953555822372437,3,"{'anger': 0.007906528189778328, 'disgust': 0.004670765716582537, 'fear': 0.0061172558926045895, 'joy': 0.033163703978061676, 'neutral': 0.7369371652603149, 'sadness': 0.05832855775952339, 'surprise': 0.15287603437900543, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.007906528189778328,0.004670765716582537,0.0061172558926045895,0.033163703978061676,0.7369371652603149,0.05832855775952339,0.15287603437900543,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,neutral
@SeanLawlorNelson,895,7,seanlawlornelson,neutral,0.8411832451820374,0,"{'anger': 0.004695468582212925, 'disgust': 0.0018617920577526093, 'fear': 0.0024280473589897156, 'joy': 0.024805258959531784, 'neutral': 0.871496319770813, 'sadness': 0.03664642572402954, 'surprise': 0.05806666985154152}",0.004695468582212925,0.0018617920577526093,0.0024280473589897156,0.024805258959531784,0.871496319770813,0.03664642572402954,0.05806666985154152,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral
